UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
03,010,4.6207,0.0,0,7.55,0.19,358.94,-0.0658,-0.0023,0.0093,-0.9978,0,,Free-viewing Phase
03,010,4.6409,0.0,0,7.53,0.19,358.97,-0.0656,-0.0023,0.0091,-0.9978,0,,Free-viewing Phase
03,010,4.6646,0.04,1,7.53,0.19,358.99,-0.0656,-0.0022,0.0089,-0.9978,0,,Free-viewing Phase
03,010,4.686,0.04,1,7.53,0.18,359.0,-0.0657,-0.0022,0.0088,-0.9978,0,,Free-viewing Phase
03,010,4.7095,0.08,2,7.52,0.19,359.02,-0.0656,-0.0022,0.0087,-0.9978,0,,Free-viewing Phase
03,010,4.7316,0.12,3,7.5,0.21,359.0,-0.0654,-0.0024,0.0088,-0.9978,0,,Free-viewing Phase
03,010,4.7542,0.12,3,7.53,0.23,358.99,-0.0656,-0.0026,0.009,-0.9978,0,,Free-viewing Phase
03,010,4.7767,0.16,4,7.58,0.26,358.94,-0.0661,-0.0028,0.0094,-0.9978,0,,Free-viewing Phase
03,010,4.7992,0.16,4,7.6,0.27,358.91,-0.0663,-0.003,0.0096,-0.9978,0,,Free-viewing Phase
03,010,4.8219,0.2,5,7.61,0.29,358.9,-0.0663,-0.0031,0.0098,-0.9977,0,,Free-viewing Phase
03,010,4.8436,0.2,5,7.6,0.3,358.87,-0.0662,-0.0033,0.01,-0.9977,0,,Free-viewing Phase
03,010,4.8663,0.24,6,7.59,0.31,358.83,-0.0661,-0.0034,0.0103,-0.9978,0,,Free-viewing Phase
03,010,4.888,0.28,7,7.6,0.31,358.81,-0.0662,-0.0034,0.0105,-0.9977,0,,Free-viewing Phase
03,010,4.9104,0.28,7,7.59,0.3,358.79,-0.0662,-0.0033,0.0107,-0.9977,0,,Free-viewing Phase
03,010,4.9325,0.32,8,7.56,0.28,358.79,-0.0659,-0.0032,0.0107,-0.9978,0,,Free-viewing Phase
03,010,4.955,0.32,8,7.56,0.26,358.8,-0.0659,-0.003,0.0106,-0.9978,0,,Free-viewing Phase
03,010,4.9773,0.36,9,7.58,0.27,358.8,-0.0661,-0.003,0.0106,-0.9978,0,,Free-viewing Phase
03,010,4.9996,0.36,9,7.58,0.27,358.83,-0.0661,-0.003,0.0104,-0.9978,0,,Free-viewing Phase
03,010,5.0223,0.4,10,7.59,0.27,358.85,-0.0661,-0.003,0.0102,-0.9978,0,,Free-viewing Phase
03,010,5.0438,0.4,10,7.58,0.27,358.89,-0.0661,-0.003,0.0098,-0.9978,0,,Free-viewing Phase
03,010,5.0667,0.44,11,7.55,0.27,358.91,-0.0659,-0.003,0.0096,-0.9978,0,,Free-viewing Phase
03,010,5.0882,0.48,12,7.53,0.26,358.92,-0.0657,-0.0029,0.0096,-0.9978,0,,Free-viewing Phase
03,010,5.1107,0.48,12,7.5,0.27,358.94,-0.0654,-0.0029,0.0094,-0.9978,0,,Free-viewing Phase
