UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
27,010,4.6291,0.0,0,343.65,9.5,0.71,0.1412,-0.0829,-0.0179,-0.9863,0,,Free-viewing Phase
27,010,4.6516,0.04,1,343.67,9.5,0.71,0.141,-0.0828,-0.0179,-0.9864,0,,Free-viewing Phase
27,010,4.6745,0.04,1,343.7,9.49,0.71,0.1408,-0.0828,-0.0179,-0.9864,0,,Free-viewing Phase
27,010,4.6967,0.08,2,343.71,9.47,0.72,0.1407,-0.0826,-0.0179,-0.9864,0,,Free-viewing Phase
27,010,4.7193,0.08,2,343.72,9.46,0.73,0.1406,-0.0826,-0.0179,-0.9865,0,,Free-viewing Phase
27,010,4.7422,0.12,3,343.72,9.46,0.73,0.1406,-0.0825,-0.018,-0.9865,0,,Free-viewing Phase
27,010,4.7642,0.12,3,343.71,9.45,0.75,0.1407,-0.0825,-0.0181,-0.9865,0,,Free-viewing Phase
27,010,4.7876,0.16,4,343.72,9.44,0.76,0.1406,-0.0824,-0.0182,-0.9865,0,,Free-viewing Phase
27,010,4.8089,0.2,5,343.72,9.42,0.78,0.1405,-0.0823,-0.0183,-0.9865,0,,Free-viewing Phase
27,010,4.8312,0.2,5,343.72,9.4,0.79,0.1405,-0.0821,-0.0184,-0.9865,0,,Free-viewing Phase
27,010,4.8535,0.24,6,343.73,9.37,0.81,0.1405,-0.0819,-0.0185,-0.9865,0,,Free-viewing Phase
27,010,4.8758,0.24,6,343.74,9.34,0.83,0.1404,-0.0817,-0.0187,-0.9866,0,,Free-viewing Phase
27,010,4.8989,0.28,7,343.74,9.33,0.85,0.1403,-0.0815,-0.0188,-0.9866,0,,Free-viewing Phase
27,010,4.9204,0.28,7,343.76,9.3,0.86,0.1402,-0.0813,-0.0189,-0.9866,0,,Free-viewing Phase
27,010,4.9431,0.32,8,343.77,9.27,0.88,0.1401,-0.081,-0.019,-0.9866,0,,Free-viewing Phase
27,010,4.9648,0.32,8,343.76,9.23,0.89,0.1402,-0.0808,-0.0191,-0.9866,0,,Free-viewing Phase
27,010,4.9877,0.36,9,343.75,9.22,0.91,0.1402,-0.0807,-0.0192,-0.9866,0,,Free-viewing Phase
27,010,5.0093,0.4,10,343.73,9.21,0.91,0.1404,-0.0806,-0.0192,-0.9866,0,,Free-viewing Phase
27,010,5.0315,0.4,10,343.75,9.23,0.88,0.1403,-0.0808,-0.0189,-0.9866,0,,Free-viewing Phase
27,010,5.0537,0.44,11,343.74,9.25,0.87,0.1404,-0.0809,-0.0189,-0.9866,0,,Free-viewing Phase
27,010,5.076,0.44,11,343.74,9.27,0.86,0.1403,-0.081,-0.0188,-0.9866,0,,Free-viewing Phase
27,010,5.0989,0.48,12,343.75,9.29,0.85,0.1403,-0.0812,-0.0188,-0.9866,0,,Free-viewing Phase
27,010,5.1206,0.48,12,343.76,9.32,0.84,0.1402,-0.0814,-0.0187,-0.9866,0,,Free-viewing Phase
27,010,5.1433,0.52,13,343.78,9.33,0.82,0.1401,-0.0815,-0.0185,-0.9866,0,,Free-viewing Phase
