UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
32,010,4.6132,0.0,0,356.02,345.65,354.06,0.0279,0.1264,0.0557,-0.99,0,,Free-viewing Phase
32,010,4.6358,0.04,1,356.36,347.2,354.26,0.0259,0.1129,0.0533,-0.9918,0,,Free-viewing Phase
32,010,4.6591,0.04,1,356.72,348.78,354.47,0.0238,0.0989,0.0508,-0.9935,0,,Free-viewing Phase
32,010,4.681,0.08,2,357.02,350.44,354.75,0.022,0.0844,0.0478,-0.995,0,,Free-viewing Phase
32,010,4.7038,0.08,2,357.36,352.2,355.03,0.02,0.069,0.0448,-0.9964,0,,Free-viewing Phase
32,010,4.7267,0.12,3,357.66,353.94,355.3,0.0182,0.0537,0.0421,-0.9975,0,,Free-viewing Phase
32,010,4.7486,0.12,3,357.85,355.59,355.59,0.0172,0.0392,0.0392,-0.9983,0,,Free-viewing Phase
32,010,4.7715,0.16,4,358.06,357.14,355.85,0.016,0.0256,0.0366,-0.9989,0,,Free-viewing Phase
32,010,4.7934,0.2,5,358.32,358.68,356.06,0.0143,0.012,0.0345,-0.9992,0,,Free-viewing Phase
32,010,4.8157,0.2,5,358.56,0.2,356.3,0.0126,-0.0014,0.0323,-0.9994,0,,Free-viewing Phase
32,010,4.8381,0.24,6,358.76,1.68,356.45,0.0113,-0.0143,0.0308,-0.9994,0,,Free-viewing Phase
32,010,4.8604,0.24,6,358.95,3.1,356.63,0.01,-0.0267,0.0291,-0.9992,0,,Free-viewing Phase
32,010,4.8834,0.28,7,359.21,4.79,356.76,0.008,-0.0415,0.028,-0.9987,0,,Free-viewing Phase
32,010,4.9051,0.28,7,359.49,6.52,356.82,0.006,-0.0567,0.0274,-0.998,0,,Free-viewing Phase
32,010,4.9276,0.32,8,359.71,8.15,357.0,0.0044,-0.071,0.0259,-0.9971,0,,Free-viewing Phase
32,010,4.9495,0.32,8,359.88,9.61,357.15,0.0031,-0.0837,0.0247,-0.9962,0,,Free-viewing Phase
32,010,4.9724,0.36,9,0.07,10.86,357.34,0.0016,-0.0946,0.0232,-0.9952,0,,Free-viewing Phase
32,010,4.994,0.4,10,0.17,11.84,357.47,0.0008,-0.1032,0.0221,-0.9944,0,,Free-viewing Phase
32,010,5.0163,0.4,10,0.22,12.54,357.54,0.0005,-0.1092,0.0215,-0.9938,0,,Free-viewing Phase
32,010,5.0385,0.44,11,0.25,13.08,357.53,0.0003,-0.1139,0.0217,-0.9933,0,,Free-viewing Phase
32,010,5.0608,0.44,11,0.3,13.42,357.47,-0.0001,-0.1169,0.0222,-0.9929,0,,Free-viewing Phase
32,010,5.0838,0.48,12,0.38,13.6,357.41,-0.0006,-0.1184,0.0229,-0.9927,0,,Free-viewing Phase
32,010,5.1052,0.48,12,0.47,13.71,357.34,-0.0013,-0.1194,0.0235,-0.9926,0,,Free-viewing Phase
32,010,5.1281,0.52,13,0.5,13.77,357.29,-0.0015,-0.12,0.024,-0.9925,0,,Free-viewing Phase
32,010,5.1496,0.52,13,0.57,13.96,357.27,-0.0021,-0.1216,0.0243,-0.9923,0,,Free-viewing Phase
32,010,5.1725,0.56,14,0.6,14.36,357.25,-0.0022,-0.125,0.0245,-0.9918,0,,Free-viewing Phase
32,010,5.1941,0.6,15,0.73,14.91,357.27,-0.0032,-0.1299,0.0244,-0.9912,0,,Free-viewing Phase
32,010,5.2166,0.6,15,0.84,15.7,357.44,-0.0042,-0.1367,0.0232,-0.9903,0,,Free-viewing Phase
32,010,5.2386,0.64,16,0.91,16.65,357.65,-0.0049,-0.1449,0.0215,-0.9892,0,,Free-viewing Phase
32,010,5.2609,0.64,16,1.0,17.64,357.96,-0.0059,-0.1534,0.0189,-0.988,0,,Free-viewing Phase
32,010,5.2838,0.68,17,1.09,18.7,358.22,-0.0069,-0.1625,0.0168,-0.9865,0,,Free-viewing Phase
32,010,5.3055,0.68,17,1.17,19.73,358.47,-0.0077,-0.1714,0.0149,-0.9851,0,,Free-viewing Phase
32,010,5.3282,0.72,18,1.21,20.66,358.69,-0.0083,-0.1794,0.0131,-0.9837,0,,Free-viewing Phase
32,010,5.3498,0.72,18,1.27,21.5,358.81,-0.009,-0.1866,0.0123,-0.9823,0,,Free-viewing Phase
32,010,5.3728,0.76,19,1.32,22.31,358.9,-0.0095,-0.1935,0.0117,-0.981,0,,Free-viewing Phase
32,010,5.3943,0.8,20,1.34,23.04,358.88,-0.0095,-0.1998,0.0119,-0.9797,0,,Free-viewing Phase
32,010,5.4168,0.8,20,1.37,23.77,358.9,-0.0097,-0.2061,0.0118,-0.9784,0,,Free-viewing Phase
32,010,5.4388,0.84,21,1.36,24.6,358.85,-0.0095,-0.2131,0.0124,-0.9769,0,,Free-viewing Phase
32,010,5.4611,0.84,21,1.33,25.57,358.78,-0.0089,-0.2214,0.0129,-0.9751,0,,Free-viewing Phase
32,010,5.484,0.88,22,1.38,26.65,358.7,-0.0091,-0.2306,0.0138,-0.9729,0,,Free-viewing Phase
32,010,5.5055,0.88,22,1.49,27.82,358.68,-0.0098,-0.2405,0.0143,-0.9705,0,,Free-viewing Phase
32,010,5.5284,0.92,23,1.69,29.04,358.68,-0.0114,-0.2508,0.0149,-0.9679,0,,Free-viewing Phase
32,010,5.5499,0.92,23,1.88,30.31,358.74,-0.013,-0.2616,0.0149,-0.965,0,,Free-viewing Phase
32,010,5.5729,0.96,24,1.94,31.57,358.85,-0.0135,-0.2721,0.0142,-0.9621,0,,Free-viewing Phase
32,010,5.5946,1.0,25,1.93,32.79,358.95,-0.0136,-0.2823,0.0135,-0.9591,0,,Free-viewing Phase
32,010,5.6172,1.0,25,1.92,33.94,359.05,-0.0136,-0.2919,0.0128,-0.9563,0,,Free-viewing Phase
32,010,5.6389,1.04,26,1.9,35.0,359.13,-0.0135,-0.3008,0.0122,-0.9535,0,,Free-viewing Phase
32,010,5.6612,1.04,26,1.88,35.92,359.21,-0.0135,-0.3084,0.0116,-0.9511,0,,Free-viewing Phase
32,010,5.6841,1.08,27,1.85,36.69,359.27,-0.0133,-0.3148,0.0111,-0.949,0,,Free-viewing Phase
32,010,5.7056,1.08,27,1.87,37.27,359.32,-0.0136,-0.3196,0.0108,-0.9474,0,,Free-viewing Phase
32,010,5.7285,1.12,28,1.91,37.66,359.36,-0.014,-0.3228,0.0107,-0.9463,0,,Free-viewing Phase
32,010,5.7502,1.12,28,1.86,37.92,359.35,-0.0135,-0.3249,0.0107,-0.9456,0,,Free-viewing Phase
