UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
18,010,4.6195,0.0,0,351.44,352.13,3.26,0.0764,0.0663,-0.0232,-0.9946,0,,Free-viewing Phase
18,010,4.6403,0.0,0,351.43,352.13,3.27,0.0764,0.0663,-0.0232,-0.9946,0,,Free-viewing Phase
18,010,4.6628,0.04,1,351.43,352.12,3.26,0.0764,0.0664,-0.0232,-0.9946,0,,Free-viewing Phase
18,010,4.6855,0.04,1,351.44,352.11,3.26,0.0763,0.0665,-0.0232,-0.9946,0,,Free-viewing Phase
18,010,4.7089,0.08,2,351.45,352.09,3.26,0.0763,0.0666,-0.0231,-0.9946,0,,Free-viewing Phase
18,010,4.731,0.12,3,351.45,352.11,3.26,0.0763,0.0665,-0.0231,-0.9946,0,,Free-viewing Phase
18,010,4.7536,0.12,3,351.45,352.1,3.25,0.0762,0.0666,-0.023,-0.9946,0,,Free-viewing Phase
18,010,4.7761,0.16,4,351.45,352.08,3.25,0.0763,0.0667,-0.0231,-0.9946,0,,Free-viewing Phase
18,010,4.7988,0.16,4,351.47,352.09,3.24,0.0761,0.0667,-0.023,-0.9946,0,,Free-viewing Phase
18,010,4.8214,0.2,5,351.49,352.08,3.23,0.0759,0.0668,-0.0229,-0.9946,0,,Free-viewing Phase
18,010,4.8431,0.2,5,351.51,352.07,3.2,0.0757,0.0669,-0.0227,-0.9946,0,,Free-viewing Phase
18,010,4.8658,0.24,6,351.55,352.08,3.17,0.0754,0.0668,-0.0225,-0.9947,0,,Free-viewing Phase
18,010,4.8878,0.28,7,351.54,352.11,3.15,0.0755,0.0666,-0.0223,-0.9947,0,,Free-viewing Phase
18,010,4.9098,0.28,7,351.56,352.13,3.12,0.0752,0.0664,-0.022,-0.9947,0,,Free-viewing Phase
18,010,4.9321,0.32,8,351.58,352.15,3.08,0.075,0.0663,-0.0217,-0.9947,0,,Free-viewing Phase
18,010,4.9544,0.32,8,351.6,352.18,3.05,0.0749,0.066,-0.0215,-0.9948,0,,Free-viewing Phase
18,010,4.9774,0.36,9,351.61,352.17,3.05,0.0748,0.0662,-0.0215,-0.9948,0,,Free-viewing Phase
18,010,4.9991,0.36,9,351.62,352.15,3.04,0.0747,0.0663,-0.0214,-0.9948,0,,Free-viewing Phase
18,010,5.0217,0.4,10,351.62,352.15,3.07,0.0747,0.0663,-0.0216,-0.9948,0,,Free-viewing Phase
18,010,5.0436,0.4,10,351.61,352.15,3.06,0.0748,0.0663,-0.0216,-0.9948,0,,Free-viewing Phase
18,010,5.0663,0.44,11,351.58,352.12,3.07,0.075,0.0666,-0.0216,-0.9947,0,,Free-viewing Phase
18,010,5.088,0.48,12,351.69,352.18,2.99,0.0741,0.0661,-0.021,-0.9948,0,,Free-viewing Phase
18,010,5.1101,0.48,12,351.68,352.13,3.03,0.0742,0.0665,-0.0213,-0.9948,0,,Free-viewing Phase
18,010,5.1324,0.52,13,351.71,352.16,2.99,0.0738,0.0663,-0.021,-0.9948,0,,Free-viewing Phase
18,010,5.1546,0.52,13,351.78,352.18,2.95,0.0733,0.0662,-0.0207,-0.9949,0,,Free-viewing Phase
18,010,5.1778,0.56,14,351.81,352.22,2.91,0.0729,0.0658,-0.0204,-0.995,0,,Free-viewing Phase
18,010,5.1992,0.56,14,351.84,352.23,2.9,0.0726,0.0657,-0.0203,-0.995,0,,Free-viewing Phase
18,010,5.2218,0.6,15,351.89,352.26,2.88,0.0722,0.0655,-0.0202,-0.995,0,,Free-viewing Phase
18,010,5.2436,0.6,15,351.9,352.28,2.88,0.0721,0.0654,-0.0203,-0.995,0,,Free-viewing Phase
18,010,5.2662,0.64,16,351.9,352.3,2.89,0.0721,0.0652,-0.0203,-0.9951,0,,Free-viewing Phase
18,010,5.2881,0.68,17,351.96,352.33,2.94,0.0716,0.0649,-0.0208,-0.9951,0,,Free-viewing Phase
18,010,5.3106,0.68,17,351.97,352.37,2.91,0.0715,0.0646,-0.0206,-0.9951,0,,Free-viewing Phase
18,010,5.3324,0.72,18,351.98,352.43,2.88,0.0714,0.0641,-0.0204,-0.9952,0,,Free-viewing Phase
18,010,5.3547,0.72,18,351.99,352.44,2.88,0.0714,0.064,-0.0204,-0.9952,0,,Free-viewing Phase
18,010,5.378,0.76,19,352.02,352.48,2.86,0.071,0.0636,-0.0203,-0.9952,0,,Free-viewing Phase
18,010,5.3993,0.76,19,352.05,352.52,2.82,0.0708,0.0633,-0.02,-0.9953,0,,Free-viewing Phase
18,010,5.4222,0.8,20,352.09,352.5,2.8,0.0704,0.0635,-0.0198,-0.9953,0,,Free-viewing Phase
18,010,5.4438,0.8,20,352.15,352.52,2.73,0.0699,0.0634,-0.0192,-0.9954,0,,Free-viewing Phase
18,010,5.4665,0.84,21,352.24,352.48,2.72,0.0691,0.0638,-0.0192,-0.9954,0,,Free-viewing Phase
18,010,5.4882,0.88,22,352.29,352.47,2.65,0.0686,0.064,-0.0186,-0.9954,0,,Free-viewing Phase
18,010,5.5104,0.88,22,352.37,352.44,2.54,0.0678,0.0643,-0.0177,-0.9955,0,,Free-viewing Phase
18,010,5.5326,0.92,23,352.41,352.45,2.48,0.0675,0.0643,-0.0172,-0.9955,0,,Free-viewing Phase
18,010,5.5549,0.92,23,352.43,352.46,2.43,0.0672,0.0642,-0.0168,-0.9955,0,,Free-viewing Phase
18,010,5.5777,0.96,24,352.41,352.46,2.36,0.0673,0.0642,-0.0162,-0.9955,0,,Free-viewing Phase
18,010,5.5995,0.96,24,352.43,352.5,2.31,0.0672,0.0639,-0.0158,-0.9956,0,,Free-viewing Phase
18,010,5.6223,1.0,25,352.42,352.51,2.29,0.0673,0.0638,-0.0155,-0.9956,0,,Free-viewing Phase
18,010,5.6439,1.0,25,352.42,352.54,2.26,0.0672,0.0636,-0.0154,-0.9956,0,,Free-viewing Phase
18,010,5.6668,1.04,26,352.43,352.58,2.23,0.0671,0.0633,-0.0151,-0.9956,0,,Free-viewing Phase
18,010,5.6883,1.08,27,352.43,352.59,2.21,0.0671,0.0632,-0.0149,-0.9956,0,,Free-viewing Phase
18,010,5.7105,1.08,27,352.43,352.63,2.2,0.0671,0.0628,-0.0148,-0.9957,0,,Free-viewing Phase
18,010,5.7328,1.12,28,352.37,352.63,2.25,0.0676,0.0628,-0.0153,-0.9956,0,,Free-viewing Phase
18,010,5.755,1.12,28,352.34,352.59,2.31,0.0679,0.0631,-0.0158,-0.9956,0,,Free-viewing Phase
18,010,5.7779,1.16,29,352.31,352.62,2.31,0.0682,0.0629,-0.0157,-0.9956,0,,Free-viewing Phase
18,010,5.7997,1.16,29,352.3,352.62,2.32,0.0683,0.0628,-0.0159,-0.9956,0,,Free-viewing Phase
18,010,5.8225,1.2,30,352.28,352.62,2.33,0.0685,0.0629,-0.0159,-0.9955,0,,Free-viewing Phase
18,010,5.844,1.2,30,352.26,352.62,2.35,0.0687,0.0628,-0.016,-0.9955,0,,Free-viewing Phase
18,010,5.8669,1.24,31,352.25,352.61,2.33,0.0687,0.0629,-0.0159,-0.9955,0,,Free-viewing Phase
18,010,5.8885,1.28,32,352.25,352.59,2.28,0.0687,0.0631,-0.0155,-0.9955,0,,Free-viewing Phase
18,010,5.9107,1.28,32,352.26,352.56,2.24,0.0686,0.0634,-0.0151,-0.9955,0,,Free-viewing Phase
18,010,5.9329,1.32,33,352.28,352.55,2.2,0.0684,0.0635,-0.0147,-0.9955,0,,Free-viewing Phase
18,010,5.9552,1.32,33,352.31,352.58,2.13,0.0681,0.0633,-0.0142,-0.9956,0,,Free-viewing Phase
18,010,5.9783,1.36,34,352.35,352.6,2.08,0.0677,0.0632,-0.0138,-0.9956,0,,Free-viewing Phase
18,010,5.9997,1.36,34,352.37,352.62,2.05,0.0676,0.063,-0.0136,-0.9956,0,,Free-viewing Phase
18,010,6.0227,1.4,35,352.36,352.65,2.02,0.0676,0.0627,-0.0133,-0.9957,0,,Free-viewing Phase
18,010,6.0442,1.4,35,352.38,352.68,1.98,0.0674,0.0625,-0.013,-0.9957,0,,Free-viewing Phase
18,010,6.0669,1.44,36,352.4,352.69,1.97,0.0672,0.0624,-0.0129,-0.9957,0,,Free-viewing Phase
18,010,6.0887,1.48,37,352.4,352.7,1.96,0.0672,0.0624,-0.0128,-0.9957,0,,Free-viewing Phase
18,010,6.1108,1.48,37,352.39,352.7,1.98,0.0673,0.0624,-0.013,-0.9957,0,,Free-viewing Phase
18,010,6.1332,1.52,38,352.39,352.69,2.0,0.0673,0.0625,-0.0132,-0.9957,0,,Free-viewing Phase
18,010,6.1553,1.52,38,352.38,352.69,2.01,0.0674,0.0625,-0.0133,-0.9957,0,,Free-viewing Phase
18,010,6.1784,1.56,39,352.37,352.69,2.03,0.0676,0.0624,-0.0134,-0.9957,0,,Free-viewing Phase
18,010,6.1998,1.56,39,352.36,352.68,2.06,0.0676,0.0625,-0.0137,-0.9957,0,,Free-viewing Phase
18,010,6.2224,1.6,40,352.34,352.68,2.08,0.0678,0.0625,-0.0138,-0.9956,0,,Free-viewing Phase
18,010,6.2443,1.6,40,352.32,352.67,2.11,0.068,0.0626,-0.0141,-0.9956,0,,Free-viewing Phase
18,010,6.267,1.64,41,352.31,352.67,2.12,0.0681,0.0625,-0.0141,-0.9956,0,,Free-viewing Phase
18,010,6.2888,1.68,42,352.29,352.67,2.14,0.0683,0.0625,-0.0143,-0.9956,0,,Free-viewing Phase
18,010,6.311,1.68,42,352.28,352.67,2.16,0.0684,0.0625,-0.0145,-0.9956,0,,Free-viewing Phase
18,010,6.3332,1.72,43,352.26,352.68,2.16,0.0685,0.0624,-0.0145,-0.9956,0,,Free-viewing Phase
18,010,6.3555,1.72,43,352.26,352.71,2.13,0.0685,0.0622,-0.0143,-0.9956,0,,Free-viewing Phase
18,010,6.3785,1.76,44,352.27,352.7,2.12,0.0685,0.0622,-0.0141,-0.9956,0,,Free-viewing Phase
18,010,6.4,1.76,44,352.25,352.7,2.12,0.0686,0.0623,-0.0141,-0.9956,0,,Free-viewing Phase
18,010,6.423,1.8,45,352.25,352.68,2.13,0.0686,0.0624,-0.0142,-0.9956,0,,Free-viewing Phase
18,010,6.4444,1.8,45,352.25,352.71,2.13,0.0686,0.0622,-0.0142,-0.9956,0,,Free-viewing Phase
18,010,6.4673,1.84,46,352.27,352.74,2.11,0.0684,0.062,-0.0141,-0.9956,0,,Free-viewing Phase
18,010,6.4889,1.88,47,352.29,352.74,2.08,0.0682,0.0619,-0.0138,-0.9957,0,,Free-viewing Phase
18,010,6.5111,1.88,47,352.32,352.78,2.03,0.068,0.0616,-0.0134,-0.9957,0,,Free-viewing Phase
18,010,6.5333,1.92,48,352.34,352.82,1.99,0.0677,0.0613,-0.0131,-0.9957,0,,Free-viewing Phase
18,010,6.5555,1.92,48,352.34,352.88,1.95,0.0677,0.0608,-0.0128,-0.9958,0,,Free-viewing Phase
18,010,6.5785,1.96,49,352.36,352.92,1.91,0.0675,0.0605,-0.0125,-0.9958,0,,Free-viewing Phase
18,010,6.6001,1.96,49,352.39,352.97,1.86,0.0672,0.0601,-0.0121,-0.9959,0,,Free-viewing Phase
18,010,6.623,2.0,50,352.42,353.0,1.79,0.0669,0.0599,-0.0115,-0.9959,0,,Free-viewing Phase
