UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
39,010,4.7383,0.01904,0,0.00,185.67,0.00,-0.0000,0.0000,0.9988,-0.0494,0,,Free-viewing Phase
39,010,4.7573,0.04382,1,1.50,183.67,1.00,-0.0134,0.0083,0.9994,-0.0319,0,,Free-viewing Phase
39,010,4.7821,0.06603,1,2.73,184.56,0.74,-0.0241,0.0055,0.9989,-0.0396,0,,Free-viewing Phase
39,010,4.8043,0.08443,2,3.94,185.03,0.71,-0.0346,0.0047,0.9984,-0.0436,0,,Free-viewing Phase
39,010,4.8227,0.1087,2,3.32,183.35,0.95,-0.0292,0.0074,0.9991,-0.0290,0,,Free-viewing Phase
39,010,4.8470,0.1325,3,1.82,181.35,0.87,-0.0159,0.0074,0.9998,-0.0117,0,,Free-viewing Phase
39,010,4.8708,0.1516,3,3.32,179.55,359.92,0.0289,0.0006,-0.9996,-0.0039,0,,Free-viewing Phase
39,010,4.8899,0.1727,4,2.55,180.45,359.20,0.0222,0.0071,-0.9997,0.0041,0,,Free-viewing Phase
39,010,4.9110,0.1942,4,2.52,181.90,359.73,0.0219,0.0028,-0.9996,0.0166,0,,Free-viewing Phase
39,010,4.9325,0.2179,5,2.76,182.59,358.73,0.0238,0.0117,-0.9994,0.0229,0,,Free-viewing Phase
39,010,4.9562,0.2394,5,3.47,180.59,357.73,0.0301,0.0200,-0.9993,0.0058,0,,Free-viewing Phase
39,010,4.9777,0.2643,6,2.37,182.59,358.46,0.0204,0.0139,-0.9994,0.0229,0,,Free-viewing Phase
39,010,5.0026,0.2858,7,2.78,183.58,359.46,0.0241,0.0055,-0.9992,0.0314,0,,Free-viewing Phase
39,010,5.0241,0.3039,7,3.11,185.58,0.46,-0.0273,0.0027,0.9984,-0.0486,0,,Free-viewing Phase
39,010,5.0422,0.3254,8,1.61,183.61,1.46,-0.0144,0.0123,0.9993,-0.0313,0,,Free-viewing Phase
39,010,5.0637,0.3438,8,0.11,181.69,2.05,-0.0012,0.0179,0.9997,-0.0147,0,,Free-viewing Phase
39,010,5.0821,0.3642,9,0.36,183.69,2.93,-0.0040,0.0255,0.9992,-0.0321,0,,Free-viewing Phase
39,010,5.1025,0.3887,9,1.45,185.63,3.37,-0.0141,0.0287,0.9983,-0.0487,0,,Free-viewing Phase
39,010,5.1270,0.4117,10,0.64,183.63,4.12,-0.0067,0.0357,0.9988,-0.0315,0,,Free-viewing Phase
39,010,5.1500,0.4332,10,1.24,181.63,3.12,-0.0112,0.0270,0.9995,-0.0139,0,,Free-viewing Phase
39,010,5.1715,0.4539,11,2.74,181.76,3.00,-0.0243,0.0258,0.9993,-0.0147,0,,Free-viewing Phase
39,010,5.1922,0.4784,11,2.77,180.78,2.85,-0.0243,0.0247,0.9994,-0.0062,0,,Free-viewing Phase
39,010,5.2168,0.4998,12,1.27,182.78,2.71,-0.0116,0.0233,0.9994,-0.0240,0,,Free-viewing Phase
39,010,5.2381,0.5202,13,359.77,184.47,3.71,-0.0008,-0.0324,-0.9987,0.0391,0,,Free-viewing Phase
39,010,5.2585,0.5435,13,1.27,186.47,4.68,-0.0133,0.0402,0.9975,-0.0560,0,,Free-viewing Phase
39,010,5.2818,0.5643,14,2.24,187.37,4.68,-0.0221,0.0395,0.9970,-0.0634,0,,Free-viewing Phase
39,010,5.3026,0.5885,14,3.01,186.62,5.68,-0.0291,0.0480,0.9968,-0.0563,0,,Free-viewing Phase
39,010,5.3268,0.6106,15,4.49,184.62,5.95,-0.0412,0.0502,0.9972,-0.0382,0,,Free-viewing Phase
39,010,5.3489,0.6303,15,4.95,182.73,5.22,-0.0442,0.0445,0.9978,-0.0218,0,,Free-viewing Phase
39,010,5.3686,0.6519,16,5.43,183.35,5.16,-0.0486,0.0435,0.9975,-0.0270,0,,Free-viewing Phase
39,010,5.3902,0.6758,16,5.09,184.55,4.70,-0.0460,0.0392,0.9975,-0.0378,0,,Free-viewing Phase
39,010,5.4141,0.6999,17,3.66,182.55,4.20,-0.0328,0.0359,0.9986,-0.0211,0,,Free-viewing Phase
39,010,5.4382,0.7221,18,4.89,180.55,5.20,-0.0428,0.0451,0.9981,-0.0029,0,,Free-viewing Phase
