UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
06,010,4.6249,0.0,0,19.65,25.3,9.59,-0.184,-0.2011,-0.0431,-0.9612,0,,Free-viewing Phase
06,010,4.6562,0.04,1,19.49,24.84,9.44,-0.1822,-0.1976,-0.0429,-0.9622,0,,Free-viewing Phase
06,010,4.6791,0.04,1,19.24,24.73,9.32,-0.1798,-0.1972,-0.0425,-0.9628,0,,Free-viewing Phase
06,010,4.7028,0.08,2,19.15,24.66,9.12,-0.1787,-0.1969,-0.0412,-0.9631,0,,Free-viewing Phase
06,010,4.7249,0.08,2,19.22,24.49,9.23,-0.1794,-0.1953,-0.0422,-0.9633,0,,Free-viewing Phase
06,010,4.7481,0.12,3,19.23,24.46,9.21,-0.1795,-0.1951,-0.042,-0.9633,0,,Free-viewing Phase
06,010,4.7698,0.12,3,19.17,24.36,9.07,-0.1787,-0.1945,-0.0412,-0.9636,0,,Free-viewing Phase
06,010,4.7929,0.16,4,19.16,24.12,8.97,-0.1784,-0.1927,-0.0407,-0.9641,0,,Free-viewing Phase
06,010,4.8146,0.2,5,19.13,23.98,8.92,-0.1779,-0.1916,-0.0406,-0.9643,0,,Free-viewing Phase
06,010,4.8368,0.2,5,19.05,23.81,8.87,-0.1772,-0.1903,-0.0406,-0.9648,0,,Free-viewing Phase
06,010,4.8592,0.24,6,19.1,23.58,8.9,-0.1775,-0.1883,-0.0411,-0.9651,0,,Free-viewing Phase
06,010,4.8815,0.24,6,19.11,23.49,8.78,-0.1774,-0.1877,-0.0402,-0.9652,0,,Free-viewing Phase
06,010,4.9047,0.28,7,18.97,23.49,8.66,-0.1761,-0.188,-0.0395,-0.9654,0,,Free-viewing Phase
06,010,4.9259,0.28,7,18.65,23.56,8.58,-0.1733,-0.189,-0.0393,-0.9658,0,,Free-viewing Phase
06,010,4.9487,0.32,8,18.45,23.5,8.56,-0.1715,-0.1887,-0.0396,-0.9661,0,,Free-viewing Phase
06,010,4.9704,0.32,8,18.27,23.32,8.42,-0.1698,-0.1876,-0.039,-0.9667,0,,Free-viewing Phase
06,010,4.9934,0.36,9,18.14,23.09,8.21,-0.1682,-0.186,-0.0378,-0.9673,0,,Free-viewing Phase
06,010,5.0149,0.4,10,18.0,22.73,8.07,-0.1667,-0.1834,-0.0374,-0.9681,0,,Free-viewing Phase
06,010,5.0374,0.4,10,17.84,22.17,7.86,-0.1648,-0.1791,-0.0367,-0.9692,0,,Free-viewing Phase
06,010,5.0596,0.44,11,17.67,21.35,7.29,-0.1623,-0.1731,-0.0333,-0.9709,0,,Free-viewing Phase
06,010,5.0818,0.44,11,17.44,20.36,6.86,-0.1594,-0.1654,-0.0315,-0.9727,0,,Free-viewing Phase
