UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
28,010,4.5937,0.0,0,18.9,332.5,1.85,-0.1557,0.237,-0.0545,-0.9574,0,,Free-viewing Phase
28,010,4.6273,0.04,1,18.95,332.54,2.03,-0.1557,0.2369,-0.056,-0.9573,0,,Free-viewing Phase
28,010,4.6509,0.08,2,19.27,332.48,1.86,-0.1587,0.2371,-0.0554,-0.9568,0,,Free-viewing Phase
28,010,4.6737,0.08,2,19.39,332.18,1.57,-0.1602,0.2392,-0.0536,-0.9562,0,,Free-viewing Phase
28,010,4.6963,0.12,3,19.41,331.87,1.44,-0.1605,0.2416,-0.053,-0.9555,0,,Free-viewing Phase
28,010,4.7194,0.12,3,19.41,331.45,1.41,-0.1604,0.245,-0.0533,-0.9547,0,,Free-viewing Phase
28,010,4.7422,0.16,4,19.3,331.06,1.32,-0.1595,0.2482,-0.0529,-0.954,0,,Free-viewing Phase
28,010,4.764,0.16,4,19.28,330.7,1.22,-0.1593,0.2511,-0.0525,-0.9533,0,,Free-viewing Phase
28,010,4.7868,0.2,5,19.37,330.49,1.08,-0.1603,0.2526,-0.0518,-0.9528,0,,Free-viewing Phase
28,010,4.8087,0.2,5,19.44,330.37,1.02,-0.161,0.2535,-0.0516,-0.9525,0,,Free-viewing Phase
28,010,4.8315,0.24,6,19.39,330.43,1.07,-0.1604,0.2531,-0.0519,-0.9526,0,,Free-viewing Phase
28,010,4.8533,0.28,7,19.14,330.45,1.17,-0.1581,0.2531,-0.0521,-0.953,0,,Free-viewing Phase
28,010,4.8757,0.28,7,18.86,330.57,1.32,-0.1556,0.2524,-0.0526,-0.9536,0,,Free-viewing Phase
28,010,4.8979,0.32,8,18.47,330.74,1.37,-0.1523,0.2512,-0.0519,-0.9545,0,,Free-viewing Phase
28,010,4.9204,0.32,8,18.17,330.95,1.47,-0.1496,0.2496,-0.0519,-0.9553,0,,Free-viewing Phase
28,010,4.943,0.36,9,17.91,331.23,1.63,-0.1472,0.2476,-0.0523,-0.9562,0,,Free-viewing Phase
28,010,4.9647,0.36,9,17.69,331.49,1.8,-0.1452,0.2456,-0.0529,-0.957,0,,Free-viewing Phase
28,010,4.9874,0.4,10,17.39,331.77,2.01,-0.1424,0.2436,-0.0536,-0.9579,0,,Free-viewing Phase
28,010,5.0092,0.4,10,16.97,332.09,2.31,-0.1383,0.2414,-0.0549,-0.9589,0,,Free-viewing Phase
28,010,5.032,0.44,11,16.6,332.5,2.75,-0.1345,0.2385,-0.0574,-0.9601,0,,Free-viewing Phase
28,010,5.0537,0.48,12,16.31,332.85,3.07,-0.1316,0.2359,-0.0591,-0.961,0,,Free-viewing Phase
28,010,5.0759,0.48,12,16.21,333.2,3.33,-0.1304,0.2333,-0.0606,-0.9617,0,,Free-viewing Phase
28,010,5.0983,0.52,13,16.16,333.3,3.73,-0.1293,0.233,-0.0638,-0.9617,0,,Free-viewing Phase
28,010,5.1209,0.52,13,16.06,333.76,3.82,-0.1285,0.2291,-0.0638,-0.9628,0,,Free-viewing Phase
28,010,5.1434,0.56,14,15.97,333.85,3.8,-0.1278,0.2284,-0.0634,-0.9631,0,,Free-viewing Phase
28,010,5.1649,0.56,14,15.96,333.91,3.73,-0.1279,0.2278,-0.0627,-0.9632,0,,Free-viewing Phase
28,010,5.1878,0.6,15,15.97,334.06,3.43,-0.1287,0.2262,-0.0601,-0.9637,0,,Free-viewing Phase
28,010,5.2093,0.6,15,15.91,333.93,3.11,-0.1287,0.2269,-0.0574,-0.9637,0,,Free-viewing Phase
28,010,5.232,0.64,16,15.78,333.7,2.95,-0.1279,0.2287,-0.056,-0.9634,0,,Free-viewing Phase
28,010,5.2539,0.68,17,15.64,333.51,2.96,-0.1265,0.2303,-0.056,-0.9632,0,,Free-viewing Phase
28,010,5.2761,0.68,17,15.52,333.45,3.04,-0.1253,0.2309,-0.0565,-0.9632,0,,Free-viewing Phase
28,010,5.2985,0.72,18,15.34,333.31,3.17,-0.1235,0.2322,-0.0575,-0.9631,0,,Free-viewing Phase
28,010,5.3208,0.72,18,15.04,333.16,3.48,-0.1203,0.2338,-0.0596,-0.963,0,,Free-viewing Phase
28,010,5.3436,0.76,19,14.76,333.09,3.63,-0.1176,0.2346,-0.0604,-0.9631,0,,Free-viewing Phase
28,010,5.365,0.76,19,14.52,333.01,3.85,-0.1151,0.2355,-0.0619,-0.9631,0,,Free-viewing Phase
28,010,5.3879,0.8,20,14.25,333.03,4.01,-0.1124,0.2355,-0.0627,-0.9633,0,,Free-viewing Phase
28,010,5.4095,0.8,20,13.96,332.92,4.14,-0.1097,0.2365,-0.0633,-0.9633,0,,Free-viewing Phase
28,010,5.4324,0.84,21,13.65,332.82,4.21,-0.1069,0.2374,-0.0634,-0.9634,0,,Free-viewing Phase
28,010,5.454,0.88,22,13.17,332.62,4.27,-0.1026,0.2391,-0.0631,-0.9635,0,,Free-viewing Phase
28,010,5.4762,0.88,22,12.49,332.3,4.38,-0.0965,0.2418,-0.063,-0.9635,0,,Free-viewing Phase
28,010,5.4985,0.92,23,11.71,331.97,4.62,-0.0892,0.2447,-0.0635,-0.9634,0,,Free-viewing Phase
