UserID,VideoID,GlobalTime,VideoTime,FrameIdx,Pitch,Yaw,Roll,Qx,Qy,Qz,Qw,UI_Active,UI_Type,Phase
12,010,4.6302,0.0,0,25.01,0.74,0.86,-0.2166,-0.0047,-0.0059,-0.9762,0,,Free-viewing Phase
12,010,4.6517,0.0,0,25.87,0.05,0.72,-0.2238,0.001,-0.0061,-0.9746,0,,Free-viewing Phase
12,010,4.6749,0.04,1,26.6,359.55,0.81,-0.23,0.0055,-0.0078,-0.9731,0,,Free-viewing Phase
12,010,4.6979,0.08,2,27.26,359.09,0.98,-0.2356,0.0098,-0.0102,-0.9718,0,,Free-viewing Phase
12,010,4.7204,0.08,2,27.91,358.55,1.05,-0.241,0.0145,-0.0119,-0.9703,0,,Free-viewing Phase
12,010,4.7431,0.12,3,28.7,358.12,0.88,-0.2477,0.0178,-0.0115,-0.9686,0,,Free-viewing Phase
12,010,4.7657,0.12,3,29.43,357.85,0.88,-0.2538,0.0201,-0.0122,-0.967,0,,Free-viewing Phase
12,010,4.7879,0.16,4,30.02,357.67,1.0,-0.2587,0.0219,-0.0137,-0.9656,0,,Free-viewing Phase
12,010,4.8105,0.16,4,30.49,357.45,1.03,-0.2626,0.0238,-0.0145,-0.9645,0,,Free-viewing Phase
12,010,4.8331,0.2,5,30.92,357.25,1.01,-0.2663,0.0255,-0.0149,-0.9634,0,,Free-viewing Phase
12,010,4.8549,0.2,5,31.17,357.07,1.13,-0.2683,0.0272,-0.0163,-0.9628,0,,Free-viewing Phase
12,010,4.8776,0.24,6,31.2,356.89,1.2,-0.2686,0.0289,-0.0173,-0.9627,0,,Free-viewing Phase
12,010,4.8996,0.28,7,31.06,356.74,1.22,-0.2673,0.0303,-0.0179,-0.963,0,,Free-viewing Phase
12,010,4.9218,0.28,7,30.68,356.59,1.28,-0.2641,0.0316,-0.0186,-0.9638,0,,Free-viewing Phase
12,010,4.9441,0.32,8,30.21,356.37,1.23,-0.2601,0.0334,-0.0186,-0.9648,0,,Free-viewing Phase
